//ID	File	Name	Image Name	Flag	ObjTypeID	Dummy	Dummy 2	1?	2?	3?	4?
3810	jfg004.par	·¨ÕÈ¹¥¶¾·ÀÍ·1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3811	jfg003.par	·¨ÕÈ¹¥¶¾·ÀÍ·2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3812	jfg002.par	·¨ÕÈ¹¥¶¾·ÀÍ·3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3813	jfryg01.par	·¨ÕÈ¹¥¶¾·ÀÍ·4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3820	jfry02.par	·¨ÕÈ¹¥Ôö¶¾ÉíÌåµ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3821	jfq03.par	·¨ÕÈ¹¥Ôö¶¾ÉíÌåÓ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3822	jfq03.par	·¨ÕÈ¹¥Ôö¶¾ÉíÌåÓ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3823	jfq03.par	·¨ÕÈ¹¥Ôö¶¾ÉíÌåÓ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3830	jfg004.par	·¨ÕÈ¹¥Ôö¶¾Í·1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3831	jfg003.par	·¨ÕÈ¹¥Ôö¶¾Í·2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3832	jfg002.par	·¨ÕÈ¹¥Ôö¶¾Í·3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3833	jfgyb01.par	·¨ÕÈ¹¥Ôö¶¾Í·4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3840	jlg01.par	¸«Í·¶¾1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3841	jlg02.par	¸«Í·¶¾2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3842	jlg03.par	¸«Í·¶¾3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3843	jlg04.par	¸«Í·¶¾4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3850	jlr01.par	¸«Í·¹¥1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3851	jlr02.par	¸«Í·¹¥2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3852	jlr03.par	¸«Í·¹¥3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3853	jlr04.par	¸«Í·¹¥4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3860	jlb01.par	¸«Í··À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3861	jlb02.par	¸«Í··À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3862	jlb03.par	¸«Í··À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3863	jlb04.par	¸«Í··À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3870	jly01.par	¸«Í·Ôö1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3871	jly02.par	¸«Í·Ôö2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3872	jly03.par	¸«Í·Ôö3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3873	jly04.par	¸«Í·Ôö4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3880	jlrgy01.par	¸«Í·¹¥Ôö¶¾1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3881	jlrgy02.par	¸«Í·¹¥Ôö¶¾2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3882	jlrgy03.par	¸«Í·¹¥Ôö¶¾3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3883	jlrgy04.par	¸«Í·¹¥Ôö¶¾4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3890	jlrgb01.par	¸«Í·¹¥¶¾·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3891	jlrgb02.par	¸«Í·¹¥¶¾·À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3892	jlrgb03.par	¸«Í·¹¥¶¾·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3893	jlrgb04.par	¸«Í·¹¥¶¾·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3900	jlgyb01.par	¸«Í·¶¾·ÀÔö1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3901	jlgyb02.par	¸«Í·¶¾·ÀÔö2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3902	jlgyb03.par	¸«Í·¶¾·ÀÔö3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3903	jlgyb04.par	¸«Í·¶¾·ÀÔö4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3910	jlrby01.par	¸«Í·¹¥·ÀÔö1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3911	jlrby02.par	¸«Í·¹¥·ÀÔö2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3912	jlrby03.par	¸«Í·¹¥·ÀÔö3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3913	jlrby04.par	¸«Í·¹¥·ÀÔö4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3920	jf000.par	¸«Í·¶¾1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3921	jf000.par	¸«Í·¶¾2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3922	jlhg03.par	¸«Í·¶¾3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3923	jlhg02.par	¸«Í·¶¾4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3930	jf000.par	¸«Í··À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3931	jf000.par	¸«Í··À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3932	jlhb03.par	¸«Í··À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3933	jlhb02.par	¸«Í··À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3940	jf000.par	¸«Í·¹¥1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3941	jf000.par	¸«Í·¹¥2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3942	jlhr03.par	¸«Í·¹¥3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3943	jlhr02.par	¸«Í·¹¥4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3950	jswb01.par	ÍäØ°Ê×·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3951	jswb01.par	ÍäØ°Ê×·À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3952	jswb01.par	ÍäØ°Ê×·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3953	jswb01.par	ÍäØ°Ê×·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3960	jswr01.par	ÍäØ°Ê×¹¥1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3961	jswr01.par	ÍäØ°Ê×¹¥2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3962	jswr01.par	ÍäØ°Ê×¹¥3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3963	jswr01.par	ÍäØ°Ê×¹¥4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3970	jswy01.par	ÍäØ°Ê×Ôö1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3971	jswy01.par	ÍäØ°Ê×Ôö2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3972	jswy01.par	ÍäØ°Ê×Ôö3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3973	jswy01.par	ÍäØ°Ê×Ôö4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3980	jswg01.par	ÍäØ°Ê×¶¾1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3981	jswg01.par	ÍäØ°Ê×¶¾2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3982	jswg01.par	ÍäØ°Ê×¶¾3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3983	jswg01.par	ÍäØ°Ê×¶¾4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3990	cangying.par	²ÔÓ¬Èº1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3991	cangying.par	²ÔÓ¬Èº2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3992	cangying.par	²ÔÓ¬Èº3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
3993	cangying.par	²ÔÓ¬Èº4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4000	ssdao.par	ËÀÉñµ¶¹â	º£ÀË	1	0	10	11	0	0.0	0.0	-1.0
4010	ssjj.par	ËÀÉñµ¶×Ï¹â	º£ÀË	1	0	4	-1	0	0.0	0.0	-1.0
4011	ssjj.par	ËÀÉñµ¶×Ï¹â	º£ÀË	1	0	4	-1	0	0.0	0.0	-1.0
4012	ssjj.par	ËÀÉñµ¶×Ï¹â	º£ÀË	1	0	4	-1	0	0.0	0.0	-1.0
4013	ssjj.par	ËÀÉñµ¶×Ï¹â	º£ÀË	1	0	4	-1	0	0.0	0.0	-1.0
4014	zhongshen.par	ÖÚÉñµÄ±Ó»¤	º£ÀË	0	0	0	-1	0	1.0	0.0	-1.0
4015	xhlgua.par	Áú¾«Áé	º£ÀË	1	0	0	-1	0	0.0	0.0	-1.0
4018	01020026.par	÷ÈÁ¦Ö®Òí(À¶)	º£ÀË	1	0	24	-1	0	0.0	0.0	-1.0
4019	01020026(2).par	÷ÈÁ¦Ö®Òí(¿¨)	º£ÀË	1	0	24	-1	0	0.0	0.0	-1.0
4020	01020026(3).par	÷ÈÁ¦Ö®Òí(·Æ)	º£ÀË	1	0	24	-1	0	0.0	0.0	-1.0
4021	01020026(4).par	÷ÈÁ¦Ö®Òí(°¬)	º£ÀË	1	0	24	-1	0	0.0	0.0	-1.0
4022	vipneck.par	VIPÏîÁ´	º£ÀË	1	0	0	-1	3	0.0	0.0	-1.0
4023	laomo1.par	ÀÍÄ£ÏîÁ´1	º£ÀË	1	0	0	-1	3	0.0	0.0	-1.0
4024	laomo2.par	ÀÍÄ£ÏîÁ´2	º£ÀË	1	0	0	-1	3	0.0	0.0	-1.0
4025	laomo3.par	ÀÍÄ£ÏîÁ´3	º£ÀË	1	0	0	-1	3	0.0	0.0	-1.0
4026	laomo4.par	ÀÍÄ£ÏîÁ´4	º£ÀË	1	0	0	-1	3	0.0	0.0	-1.0
4027	laomo5.par	ÀÍÄ£ÏîÁ´5	º£ÀË	1	0	0	-1	3	0.0	0.0	-1.0
4030	dzf01.par	¶Ü·ÀÓù1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4031	dzf02.par	¶Ü·ÀÓù2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4032	dzf03.par	¶Ü·ÀÓù3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4033	dzf04.par	¶Ü·ÀÓù4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4040	dzy01.par	¶ÜÔöÒæ1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4041	dzy02.par	¶ÜÔöÒæ2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4042	dzy03.par	¶ÜÔöÒæ3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4043	dzy04.par	¶ÜÔöÒæ4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4050	dzyf01.par	¶ÜÔö·À1	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4051	dzyf02.par	¶ÜÔö·À2	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4052	dzyf03.par	¶ÜÔö·À3	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4053	dzyf04.par	¶ÜÔö·À4	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4060	01020029.par	ĞÜÃ¨ÇïÇ§(À¶)	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4061	01020029(2).par	ĞÜÃ¨ÇïÇ§(¿¨)	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4062	01020029(3).par	ĞÜÃ¨ÇïÇ§(·Æ)	º£ÀË	1	0	24	-1	0	0.0	0.0	-1.0
4063	01020029(4).par	ĞÜÃ¨ÇïÇ§(°¬)	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4064	01020031.par	°®ĞÄÇïÇ§(À¶)	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4065	01020031(2).par	°®ĞÄÇïÇ§(¿¨)	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4066	01020031(3).par	°®ĞÄÇïÇ§(·Æ)	º£ÀË	1	0	24	-1	0	0.0	0.0	-1.0
4067	01020031(4).par	°®ĞÄÇïÇ§(°¬)	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4068	01020037.par	HelloKittyÇïÇ§(	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4069	01020037(2).par	HelloKittyÇïÇ§(	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4070	01020037(3).par	HelloKittyÇïÇ§(	º£ÀË	1	0	24	-1	0	0.0	0.0	-1.0
4071	01020037(4).par	HelloKittyÇïÇ§(	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4072	01020039.par	ÇáËÉĞÜÇïÇ§(À¶)	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4073	01020039(2).par	ÇáËÉĞÜÇïÇ§(¿¨)	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4074	01020039(3).par	ÇáËÉĞÜÇïÇ§(·Æ)	º£ÀË	1	0	24	-1	0	0.0	0.0	-1.0
4075	01020039(4).par	ÇáËÉĞÜÇïÇ§(°¬)	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4076	01020041.par	¿É°®÷¼÷ÃÍ·ÇïÇ§(	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4077	01020041(2).par	¿É°®÷¼÷ÃÍ·ÇïÇ§(	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4078	01020041(3).par	¿É°®÷¼÷ÃÍ·ÇïÇ§(	º£ÀË	1	0	24	-1	0	0.0	0.0	-1.0
4079	01020041(4).par	¿É°®÷¼÷ÃÍ·ÇïÇ§(	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4080	01020042.par	Ê®×Ö¾üÇïÇ§(À¶)	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4081	01020042(2).par	Ê®×Ö¾üÇïÇ§(¿¨)	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4082	01020042(3).par	Ê®×Ö¾üÇïÇ§(·Æ)	º£ÀË	1	0	24	-1	0	0.0	0.0	-1.0
4083	01020042(4).par	Ê®×Ö¾üÇïÇ§(°¬)	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4084	01020043.par	ÍõÕßÇïÇ§(À¶)	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4085	01020043(2).par	ÍõÕßÇïÇ§(¿¨)	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4086	01020043(3).par	ÍõÕßÇïÇ§(·Æ)	º£ÀË	1	0	24	-1	0	0.0	0.0	-1.0
4087	01020043(4).par	ÍõÕßÇïÇ§(°¬)	º£ÀË	1	0	3	-1	0	0.0	0.0	-1.0
4100	4100_2.par	Åû·ç1~2JÌØĞ§(À¶	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4101	4100_8.par	Åû·ç3~8ÌØĞ§(À¶)	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4102	4100_10.par	Åû·ç9~10JÌØĞ§(À	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4103	4103_2.par	Åû·ç1~2JÌØĞ§(¿¨	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4104	4103_8.par	Åû·ç3~8ÌØĞ§(¿¨)	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4105	4103_10.par	Åû·ç9~10JÌØĞ§(¿	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4106	4106_2.par	Åû·ç1~2JÌØĞ§(·Æ	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4107	4106_8.par	Åû·ç3~8ÌØĞ§(·Æ)	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4108	4106_10.par	Åû·ç9~10JÌØĞ§(·	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4109	4109_2.par	Åû·ç1~2JÌØĞ§(°¬	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4110	4109_8.par	Åû·ç3~8ÌØĞ§(°¬)	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
4111	4109_10.par	Åû·ç9~10JÌØĞ§(°	º£ÀË	1	0	1	-1	0	0.0	0.0	-1.0
